,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
433,Sandro Ramírez,es ESP,"FW,MF",Las Palmas,La Liga,29-224,1995,19,16,"1,311",14.6,7,3,10,7,0,0,5,0,2.6,2.6,2.2,4.8,37,28,75,0.48,0.21,0.69,0.48,0.69,0.18,0.15,0.33,0.18,0.33
434,Raphinha,br BRA,"FW,MF",Barcelona,La Liga,28-066,1996,24,23,"1,981",22.0,13,6,19,12,1,1,3,0,14.4,13.6,10.0,23.6,70,105,235,0.59,0.27,0.86,0.55,0.82,0.65,0.46,1.11,0.62,1.07
435,Andrei Ratiu,ro ROU,DF,Rayo Vallecano,La Liga,26-243,1998,22,21,"1,908",21.2,1,2,3,1,0,0,3,0,1.3,1.3,3.3,4.7,69,83,93,0.05,0.09,0.14,0.05,0.14,0.06,0.16,0.22,0.06,0.22
436,Raúl,es ESP,"FW,MF",Osasuna,La Liga,24-107,2000,22,4,582,6.5,2,0,2,2,0,0,0,0,1.8,1.8,0.6,2.4,10,13,36,0.31,0.00,0.31,0.31,0.31,0.28,0.09,0.37,0.28,0.37
437,Abderrahman Rebbach,dz ALG,"FW,MF",Alavés,La Liga,26-191,1998,8,4,385,4.3,0,0,0,0,0,0,1,0,0.2,0.2,0.3,0.5,16,5,34,0.00,0.00,0.00,0.00,0.00,0.04,0.07,0.11,0.04,0.11
438,Álex Remiro,es ESP,GK,Real Sociedad,La Liga,29-331,1995,24,24,"2,160",24.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
439,Diego Rico,es ESP,DF,Getafe,La Liga,31-361,1993,22,21,"1,887",21.0,0,2,2,0,0,0,5,0,0.3,0.3,1.9,2.2,20,89,66,0.00,0.10,0.10,0.00,0.10,0.01,0.09,0.10,0.01,0.10
440,Luis Rioja,es ESP,FW,Alavés,La Liga,31-125,1993,1,0,23,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,4,1,3,0.00,0.00,0.00,0.00,0.00,0.00,0.57,0.57,0.00,0.57
441,Luis Rioja,es ESP,"MF,FW",Valencia,La Liga,31-125,1993,23,22,"1,907",21.2,5,1,6,3,2,2,3,0,2.9,1.3,2.7,4.0,59,53,133,0.24,0.05,0.28,0.14,0.19,0.14,0.13,0.26,0.06,0.19
442,Rodrigo Riquelme,es ESP,"DF,MF",Atlético Madrid,La Liga,24-322,2000,11,4,414,4.6,0,1,1,0,0,0,0,0,0.7,0.7,0.6,1.3,35,19,48,0.00,0.22,0.22,0.00,0.22,0.16,0.12,0.28,0.16,0.28
443,Alberto Risco,es ESP,"MF,FW",Getafe,La Liga,19-172,2005,5,0,69,0.8,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,3,6,0.00,0.00,0.00,0.00,0.00,0.22,0.19,0.41,0.22,0.41
444,Mihailo Ristić,rs SRB,"MF,DF",Celta Vigo,La Liga,29-110,1995,5,3,202,2.2,0,1,1,0,0,0,1,0,0.0,0.0,0.0,0.0,1,4,8,0.00,0.45,0.45,0.00,0.45,0.00,0.01,0.01,0.00,0.01
445,Gorka Rivera Alonso,es ESP,"DF,MF",Getafe,La Liga,20-201,2004,1,0,20,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
446,Marc Roca,es ESP,MF,Betis,La Liga,28-084,1996,14,11,906,10.1,2,2,4,2,0,0,4,0,1.1,1.1,1.0,2.1,11,59,13,0.20,0.20,0.40,0.20,0.40,0.11,0.10,0.21,0.11,0.21
447,Rodri,es ESP,FW,Betis,La Liga,24-278,2000,3,1,118,1.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.2,4,8,11,0.00,0.00,0.00,0.00,0.00,0.13,0.06,0.19,0.13,0.19
448,Álvaro Rodríguez,uy URU,FW,Getafe,La Liga,20-219,2004,14,4,522,5.8,2,0,2,2,0,0,2,0,0.7,0.7,0.2,0.9,1,7,32,0.34,0.00,0.34,0.34,0.34,0.11,0.03,0.15,0.11,0.15
449,Óscar Rodríguez Arnaiz,es ESP,MF,Leganés,La Liga,26-235,1998,17,9,832,9.2,1,3,4,1,0,0,3,1,1.1,1.1,1.0,2.1,15,38,34,0.11,0.32,0.43,0.11,0.43,0.12,0.11,0.23,0.12,0.23
450,Damián Rodríguez,es ESP,MF,Celta Vigo,La Liga,21-338,2003,12,6,655,7.3,0,0,0,0,0,0,2,0,0.0,0.0,0.5,0.6,4,41,5,0.00,0.00,0.00,0.00,0.00,0.00,0.07,0.08,0.00,0.08
451,Dani Rodríguez,es ESP,"MF,FW",Mallorca,La Liga,36-257,1988,24,17,"1,413",15.7,4,5,9,4,0,0,2,0,2.5,2.5,2.3,4.8,30,58,71,0.25,0.32,0.57,0.25,0.57,0.16,0.15,0.30,0.16,0.30
452,James Rodríguez,co COL,"MF,FW",Rayo Vallecano,La Liga,33-221,1991,6,1,140,1.6,0,0,0,0,0,0,1,0,0.3,0.3,0.2,0.5,3,13,7,0.00,0.00,0.00,0.00,0.00,0.19,0.11,0.29,0.19,0.29
453,Javi Rodríguez,es ESP,DF,Celta Vigo,La Liga,21-237,2003,22,15,"1,482",16.5,2,2,4,2,0,0,5,0,1.5,1.5,0.9,2.4,18,75,31,0.12,0.12,0.24,0.12,0.24,0.09,0.06,0.15,0.09,0.15
454,Jesus Rodríguez,es ESP,FW,Betis,La Liga,19-089,2005,8,6,473,5.3,1,0,1,1,0,0,0,0,0.6,0.6,0.1,0.7,24,19,49,0.19,0.00,0.19,0.19,0.19,0.12,0.02,0.14,0.12,0.14
455,Kirian Rodríguez,es ESP,MF,Las Palmas,La Liga,28-350,1996,21,21,"1,758",19.5,0,3,3,0,0,0,2,0,1.6,1.6,1.5,3.0,25,128,39,0.00,0.15,0.15,0.00,0.15,0.08,0.07,0.16,0.08,0.16
456,Ricardo Rodríguez,ch SUI,DF,Betis,La Liga,32-177,1992,10,7,599,6.7,0,0,0,0,0,0,0,0,0.0,0.0,0.3,0.3,5,29,19,0.00,0.00,0.00,0.00,0.00,0.00,0.04,0.04,0.00,0.04
457,Rodrygo,br BRA,FW,Real Madrid,La Liga,24-040,2001,21,16,"1,398",15.5,6,5,11,6,0,0,0,0,3.0,2.9,2.7,5.6,76,82,189,0.39,0.32,0.71,0.39,0.71,0.19,0.17,0.37,0.19,0.36
458,Leo Román,es ESP,GK,Mallorca,La Liga,24-227,2000,5,5,450,5.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
459,Carlos Romero,es ESP,"DF,MF",Espanyol,La Liga,23-112,2001,20,14,"1,303",14.5,2,1,3,2,0,0,5,0,1.3,1.3,0.9,2.2,28,38,56,0.14,0.07,0.21,0.14,0.21,0.09,0.06,0.15,0.09,0.15
460,Isaac Romero,es ESP,FW,Sevilla,La Liga,24-276,2000,20,19,"1,564",17.4,3,2,5,3,0,1,8,0,4.5,3.7,1.8,5.5,16,18,73,0.17,0.12,0.29,0.17,0.29,0.26,0.10,0.36,0.21,0.32
461,Luka Romero,ar ARG,"FW,MF",Alavés,La Liga,20-092,2004,6,2,199,2.2,0,0,0,0,0,1,0,0,0.8,0.0,0.2,0.2,3,0,12,0.00,0.00,0.00,0.00,0.00,0.37,0.08,0.45,0.01,0.09
462,Oriol Romeu,es ESP,MF,Girona,La Liga,33-147,1991,15,12,946,10.5,0,0,0,0,0,0,5,0,0.1,0.1,0.1,0.2,11,53,5,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.02,0.01,0.02
463,Vitor Roque,br BRA,FW,Betis,La Liga,19-356,2005,21,14,"1,224",13.6,4,0,4,4,0,0,4,0,6.1,6.1,1.2,7.3,24,17,57,0.29,0.00,0.29,0.29,0.29,0.45,0.09,0.53,0.45,0.53
464,Valentin Rosier,fr FRA,DF,Leganés,La Liga,28-183,1996,21,17,"1,633",18.1,0,2,2,0,0,0,5,0,0.3,0.3,0.6,0.9,24,37,50,0.00,0.11,0.11,0.00,0.11,0.02,0.03,0.05,0.02,0.05
465,Antonio Rüdiger,de GER,DF,Real Madrid,La Liga,31-352,1993,22,21,"1,806",20.1,0,0,0,0,0,0,2,0,1.3,1.3,0.2,1.5,14,69,2,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
466,Aitor Ruibal,es ESP,"FW,DF",Betis,La Liga,28-333,1996,17,7,656,7.3,0,2,2,0,0,0,3,0,0.6,0.6,1.3,1.9,15,24,40,0.00,0.27,0.27,0.00,0.27,0.08,0.18,0.26,0.08,0.26
467,Abel Ruiz,es ESP,FW,Girona,La Liga,25-021,2000,17,14,"1,099",12.2,4,0,4,3,1,2,3,0,4.5,3.0,0.4,3.3,16,18,57,0.33,0.00,0.33,0.25,0.25,0.37,0.03,0.40,0.24,0.27
468,Ferrán Ruiz,es ESP,MF,Girona,La Liga,21-298,2003,1,0,18,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
469,Youssouf Sabaly,sn SEN,DF,Betis,La Liga,31-350,1993,14,12,"1,018",11.3,0,0,0,0,0,0,1,0,0.1,0.1,0.4,0.5,12,34,36,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
470,Umar Sadiq,ng NGA,FW,Valencia,La Liga,28-016,1997,4,0,115,1.3,1,0,1,1,0,0,2,0,0.3,0.3,0.1,0.4,3,1,9,0.78,0.00,0.78,0.78,0.78,0.24,0.10,0.34,0.24,0.34
471,Umar Sadiq,ng NGA,FW,Real Sociedad,La Liga,28-016,1997,7,2,227,2.5,0,0,0,0,0,0,1,0,0.2,0.2,0.2,0.4,5,5,18,0.00,0.00,0.00,0.00,0.00,0.09,0.06,0.15,0.09,0.15
472,Jorge Sáenz,es ESP,DF,Leganés,La Liga,28-093,1996,13,10,850,9.4,1,0,1,1,0,0,2,1,0.4,0.4,0.1,0.5,5,17,0,0.11,0.00,0.11,0.11,0.11,0.04,0.01,0.06,0.04,0.06
473,Jan Salas,es ESP,MF,Mallorca,La Liga,19-192,2005,2,0,19,0.2,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.27,0.00,0.27,0.27,0.27
474,Kike Salas,es ESP,DF,Sevilla,La Liga,22-301,2002,18,12,"1,115",12.4,0,2,2,0,0,0,3,0,0.3,0.3,0.5,0.8,5,39,12,0.00,0.16,0.16,0.00,0.16,0.02,0.04,0.07,0.02,0.07
475,Albert Sambi Lokonga,be BEL,MF,Sevilla,La Liga,25-119,1999,15,12,"1,117",12.4,0,2,2,0,0,0,3,0,0.3,0.3,0.5,0.8,19,68,14,0.00,0.16,0.16,0.00,0.16,0.03,0.04,0.07,0.03,0.07
476,Chuky san jose,es ESP,"MF,FW",Valladolid,La Liga,20-295,2004,7,3,237,2.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.2,1,2,6,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
477,Oihan Sancet,es ESP,MF,Athletic Club,La Liga,24-299,2000,20,16,"1,280",14.2,12,1,13,10,2,2,2,0,7.9,6.3,1.4,7.7,39,73,92,0.84,0.07,0.91,0.70,0.77,0.55,0.10,0.65,0.44,0.54
478,Antonio Sánchez,es ESP,"MF,DF",Mallorca,La Liga,28-048,1997,20,7,881,9.8,0,0,0,0,0,0,1,0,0.8,0.8,0.6,1.3,11,27,33,0.00,0.00,0.00,0.00,0.00,0.08,0.06,0.14,0.08,0.14
479,Iván Sánchez,es ESP,"MF,FW",Valladolid,La Liga,32-148,1992,20,7,819,9.1,1,1,2,1,0,0,4,0,0.3,0.3,1.4,1.7,29,39,49,0.11,0.11,0.22,0.11,0.22,0.03,0.15,0.18,0.03,0.18
480,Javi Sánchez,es ESP,DF,Valladolid,La Liga,27-341,1997,17,17,"1,389",15.4,1,0,1,1,0,0,3,0,0.3,0.3,0.2,0.5,3,17,4,0.06,0.00,0.06,0.06,0.06,0.02,0.01,0.03,0.02,0.03
481,Juanlu Sánchez,es ESP,"MF,DF",Sevilla,La Liga,21-187,2003,19,10,926,10.3,4,3,7,4,0,0,4,1,1.8,1.8,0.9,2.7,18,32,38,0.39,0.29,0.68,0.39,0.68,0.18,0.09,0.27,0.18,0.27
482,Manu Sánchez,es ESP,DF,Alavés,La Liga,24-178,2000,20,18,"1,600",17.8,0,0,0,0,0,0,6,0,0.6,0.6,0.4,1.0,31,51,57,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.06,0.03,0.06
483,Maroan Sannadi,es ESP,FW,Athletic Club,La Liga,24-017,2001,2,1,103,1.1,0,0,0,0,0,0,0,0,0.6,0.6,0.0,0.7,3,5,7,0.00,0.00,0.00,0.00,0.00,0.56,0.02,0.59,0.56,0.59
484,Jesús Santiago,es ESP,MF,Getafe,La Liga,20-269,2004,15,4,317,3.5,0,0,0,0,0,0,4,0,0.0,0.0,0.0,0.0,2,12,4,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
485,Aleksandar Sedlar,rs SRB,DF,Alavés,La Liga,33-067,1991,7,5,426,4.7,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,1,6,1,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
486,Sergi,es ESP,DF,Leganés,La Liga,32-304,1992,23,22,"1,976",22.0,2,0,2,2,0,0,2,1,1.1,1.1,0.4,1.5,3,48,1,0.09,0.00,0.09,0.09,0.09,0.05,0.02,0.07,0.05,0.07
487,Nicolás Serrano,es ESP,FW,Athletic Club,La Liga,21-350,2003,4,1,112,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,2,4,18,0.00,0.00,0.00,0.00,0.00,0.13,0.02,0.15,0.13,0.15
488,Fábio Silva,pt POR,FW,Las Palmas,La Liga,22-214,2002,17,16,"1,293",14.4,7,2,9,6,1,2,7,0,6.6,5.0,0.8,5.8,24,18,85,0.49,0.14,0.63,0.42,0.56,0.46,0.05,0.51,0.35,0.40
489,Rui Silva,pt POR,GK,Betis,La Liga,31-011,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.1,0.1,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
490,Giuliano Simeone,ar ARG,"MF,DF",Atlético Madrid,La Liga,22-062,2002,19,13,996,11.1,1,3,4,1,0,0,3,0,1.8,1.8,2.3,4.1,37,28,100,0.09,0.27,0.36,0.09,0.36,0.16,0.21,0.37,0.16,0.37
491,Unai Simón,es ESP,GK,Athletic Club,La Liga,27-252,1997,7,7,630,7.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
492,Daley Sinkgraven,nl NED,DF,Las Palmas,La Liga,29-229,1995,2,1,91,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,3,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
493,Jailson Siqueira,br BRA,"DF,MF",Celta Vigo,La Liga,29-164,1995,7,5,453,5.0,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,30,2,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
494,Antonio Sivera,es ESP,GK,Alavés,La Liga,28-191,1996,20,20,"1,763",19.6,0,0,0,0,0,0,4,0,0.0,0.0,0.1,0.1,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
495,Justin Smith,ca CAN,MF,Espanyol,La Liga,22-014,2003,5,3,209,2.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,4,6,7,0.00,0.00,0.00,0.00,0.00,0.00,0.02,0.02,0.00,0.02
496,Alex Sola,es ESP,"MF,FW",Getafe,La Liga,25-254,1999,19,13,"1,029",11.4,0,1,1,0,0,0,4,0,1.0,1.0,0.7,1.6,24,23,61,0.00,0.09,0.09,0.00,0.09,0.08,0.06,0.14,0.08,0.14
497,Jhon Solis,co COL,MF,Girona,La Liga,20-138,2004,12,2,393,4.4,1,0,1,1,0,0,1,0,0.6,0.6,0.1,0.7,4,23,11,0.23,0.00,0.23,0.23,0.23,0.14,0.02,0.15,0.14,0.15
498,David Soria,es ESP,GK,Getafe,La Liga,31-320,1993,24,24,"2,160",24.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
499,Juan Soriano,es ESP,GK,Leganés,La Liga,27-179,1997,6,6,540,6.0,0,0,0,0,0,0,1,1,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
500,Hugo Sotelo,es ESP,MF,Celta Vigo,La Liga,21-061,2003,16,10,894,9.9,0,0,0,0,0,0,4,0,0.1,0.1,1.3,1.4,15,65,29,0.00,0.00,0.00,0.00,0.00,0.01,0.13,0.14,0.01,0.14
501,Djibril Sow,ch SUI,MF,Sevilla,La Liga,28-012,1997,19,14,"1,245",13.8,1,1,2,1,0,0,4,0,1.8,1.8,0.6,2.3,14,70,31,0.07,0.07,0.14,0.07,0.14,0.13,0.04,0.17,0.13,0.17
502,Carl Starfelt,se SWE,DF,Celta Vigo,La Liga,29-262,1995,21,19,"1,716",19.1,1,0,1,1,0,0,5,0,0.3,0.3,0.1,0.4,5,47,1,0.05,0.00,0.05,0.05,0.05,0.02,0.01,0.02,0.02,0.02
503,Orri Steinn Óskarsson,is ISL,FW,Real Sociedad,La Liga,20-173,2004,16,5,562,6.2,3,0,3,3,0,0,0,0,4.7,4.7,0.1,4.8,4,7,38,0.48,0.00,0.48,0.48,0.48,0.76,0.01,0.78,0.76,0.78
504,Stoichkov,es ESP,"MF,FW",Alavés,La Liga,31-105,1993,16,6,699,7.8,0,1,1,0,0,0,1,0,1.1,1.1,1.2,2.3,9,26,41,0.00,0.13,0.13,0.00,0.13,0.14,0.15,0.30,0.14,0.30
505,Cristhian Stuani,uy URU,FW,Girona,La Liga,38-129,1986,19,1,490,5.4,4,2,6,2,2,2,2,0,4.8,3.4,0.3,3.7,1,4,17,0.73,0.37,1.10,0.37,0.73,0.89,0.06,0.95,0.62,0.68
506,Álex Suárez,es ESP,DF,Las Palmas,La Liga,31-337,1993,21,21,"1,732",19.2,0,0,0,0,0,0,9,0,0.1,0.1,0.1,0.1,1,34,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01
507,Denis Suárez,es ESP,"MF,FW",Villarreal,La Liga,31-043,1994,13,4,360,4.0,1,1,2,1,0,0,0,0,0.8,0.8,0.5,1.3,12,16,19,0.25,0.25,0.50,0.25,0.50,0.20,0.12,0.32,0.20,0.32
508,Luka Sučić,hr CRO,MF,Real Sociedad,La Liga,22-163,2002,19,17,"1,416",15.7,1,1,2,1,0,0,2,0,2.7,2.7,1.6,4.3,26,68,40,0.06,0.06,0.13,0.06,0.13,0.17,0.10,0.27,0.17,0.27
509,Suso,es ESP,"FW,MF",Sevilla,La Liga,31-091,1993,8,0,179,2.0,0,0,0,0,0,0,1,0,0.2,0.2,0.4,0.6,7,14,16,0.00,0.00,0.00,0.00,0.00,0.12,0.19,0.31,0.12,0.31
510,Williot Swedberg,se SWE,"FW,MF",Celta Vigo,La Liga,21-017,2004,22,10,951,10.6,3,3,6,3,0,0,1,0,4.1,4.1,1.9,6.0,24,20,87,0.28,0.28,0.57,0.28,0.57,0.39,0.18,0.57,0.39,0.57
511,Mamadou Sylla,sn SEN,"FW,MF",Valladolid,La Liga,30-335,1994,17,11,941,10.5,2,1,3,0,2,2,2,0,3.2,1.6,1.4,3.0,12,10,32,0.19,0.10,0.29,0.00,0.10,0.30,0.13,0.44,0.15,0.29
512,Wojciech Szczęsny,pl POL,GK,Barcelona,La Liga,34-306,1990,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
513,Alexander Sørloth,no NOR,FW,Atlético Madrid,La Liga,29-075,1995,21,8,894,9.9,9,2,11,9,0,0,1,0,7.1,7.1,1.3,8.4,17,17,45,0.91,0.20,1.11,0.91,1.11,0.72,0.13,0.85,0.72,0.85
514,Renato Tapia,pe PER,"MF,DF",Leganés,La Liga,29-205,1995,21,15,"1,288",14.3,1,0,1,1,0,0,4,0,0.4,0.4,0.1,0.4,11,34,12,0.07,0.00,0.07,0.07,0.07,0.02,0.01,0.03,0.02,0.03
515,César Tárrega,es ESP,DF,Valencia,La Liga,22-358,2002,21,21,"1,856",20.6,2,0,2,2,0,0,3,0,1.5,1.5,0.0,1.6,17,54,1,0.10,0.00,0.10,0.10,0.10,0.07,0.00,0.08,0.07,0.08
516,Aurélien Tchouaméni,fr FRA,"DF,MF",Real Madrid,La Liga,25-022,2000,19,19,"1,634",18.2,0,0,0,0,0,0,1,0,1.1,1.1,0.5,1.6,14,112,7,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.09,0.06,0.09
517,Álvaro Tejero,es ESP,"MF,DF",Espanyol,La Liga,28-213,1996,21,13,"1,108",12.3,1,3,4,1,0,0,2,0,0.6,0.6,2.6,3.2,24,37,63,0.08,0.24,0.32,0.08,0.32,0.05,0.21,0.26,0.05,0.26
518,Martín Tejón,es ESP,"MF,DF",Valencia,La Liga,20-312,2004,4,0,49,0.5,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,0,4,6,0.00,0.00,0.00,0.00,0.00,0.16,0.05,0.21,0.16,0.21
519,Nahuel Tenaglia,ar ARG,DF,Alavés,La Liga,28-363,1996,21,21,"1,831",20.3,1,1,2,1,0,0,7,0,1.6,1.6,0.8,2.4,26,53,66,0.05,0.05,0.10,0.05,0.10,0.08,0.04,0.12,0.08,0.12
520,Marc-André ter Stegen,de GER,GK,Barcelona,La Liga,32-294,1992,6,6,494,5.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
521,Ramón Terrats,es ESP,"MF,FW",Villarreal,La Liga,24-123,2000,11,1,131,1.5,0,0,0,0,0,0,1,0,0.1,0.1,0.3,0.3,1,7,3,0.00,0.00,0.00,0.00,0.00,0.04,0.19,0.22,0.04,0.22
522,Ramón Terrats,es ESP,MF,Getafe,La Liga,24-123,2000,2,2,179,2.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,3,2,0.00,0.00,0.00,0.00,0.00,0.00,0.01,0.01,0.00,0.01
523,Pablo Torre,es ESP,"MF,FW",Barcelona,La Liga,21-321,2003,8,4,261,2.9,3,1,4,3,0,0,0,0,0.3,0.3,0.5,0.8,5,15,15,1.03,0.34,1.38,1.03,1.38,0.09,0.18,0.28,0.09,0.28
524,David Torres,es ESP,DF,Valladolid,La Liga,21-350,2003,15,12,"1,183",13.1,0,0,0,0,0,0,4,0,0.1,0.1,0.0,0.1,10,34,3,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
525,Ferrán Torres,es ESP,"FW,MF",Barcelona,La Liga,24-355,2000,17,7,651,7.2,4,2,6,4,0,0,1,1,3.6,3.6,1.4,5.0,15,20,57,0.55,0.28,0.83,0.55,0.83,0.50,0.19,0.69,0.50,0.69
526,Lucas Torró,es ESP,MF,Osasuna,La Liga,30-214,1994,22,22,"1,845",20.5,3,0,3,3,0,0,8,0,1.2,1.2,0.5,1.7,5,73,23,0.15,0.00,0.15,0.15,0.15,0.06,0.02,0.08,0.06,0.08
527,Hamari Traoré,ml MLI,DF,Real Sociedad,La Liga,33-022,1992,4,4,311,3.5,0,1,1,0,0,0,0,0,0.0,0.0,0.2,0.2,4,11,7,0.00,0.29,0.29,0.00,0.29,0.00,0.05,0.05,0.00,0.05
528,Óscar Trejo,ar ARG,"MF,FW",Rayo Vallecano,La Liga,36-298,1988,10,3,268,3.0,0,0,0,0,0,0,1,0,0.3,0.3,0.9,1.2,2,19,12,0.00,0.00,0.00,0.00,0.00,0.09,0.31,0.40,0.09,0.40
529,Viktor Tsyhankov,ua UKR,"FW,MF",Girona,La Liga,27-095,1997,13,10,822,9.1,1,3,4,1,0,0,1,0,1.2,1.2,1.7,2.9,24,34,98,0.11,0.33,0.44,0.11,0.44,0.13,0.19,0.32,0.13,0.32
530,Beñat Turrientes,es ESP,MF,Real Sociedad,La Liga,23-018,2002,13,8,606,6.7,0,0,0,0,0,0,4,0,0.4,0.4,0.1,0.5,13,29,26,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.08,0.06,0.08
531,Chrisantus Uche,ng NGA,"FW,MF",Getafe,La Liga,21-275,2003,24,21,"1,789",19.9,3,2,5,3,0,0,5,0,3.2,3.2,1.6,4.7,31,31,109,0.15,0.10,0.25,0.15,0.25,0.16,0.08,0.24,0.16,0.24
532,Naci Ünüvar,nl NED,"MF,DF",Espanyol,La Liga,21-250,2003,2,0,31,0.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.1,1,1,4,0.00,0.00,0.00,0.00,0.00,0.14,0.09,0.23,0.14,0.23
533,Óscar Valentín,es ESP,MF,Rayo Vallecano,La Liga,30-182,1994,24,14,"1,406",15.6,0,0,0,0,0,0,2,0,0.4,0.4,0.7,1.1,9,66,7,0.00,0.00,0.00,0.00,0.00,0.02,0.05,0.07,0.02,0.07
534,Germán Valera,es ESP,MF,Valencia,La Liga,22-339,2002,8,1,148,1.6,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.2,1,2,10,0.00,0.00,0.00,0.00,0.00,0.08,0.01,0.09,0.08,0.09
535,Martin Valjent,sk SVK,DF,Mallorca,La Liga,29-069,1995,19,19,"1,683",18.7,0,0,0,0,0,0,4,0,0.3,0.3,0.0,0.3,10,53,10,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
536,Jesús Vallejo,es ESP,DF,Real Madrid,La Liga,28-044,1997,1,0,11,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
537,Federico Valverde,uy URU,"MF,DF",Real Madrid,La Liga,26-211,1998,24,24,"2,099",23.3,5,3,8,5,0,0,3,0,1.2,1.2,2.2,3.4,48,154,50,0.21,0.13,0.34,0.21,0.34,0.05,0.10,0.14,0.05,0.14
538,Siebe Van Der Heyden,be BEL,"DF,MF",Mallorca,La Liga,26-264,1998,2,1,97,1.1,0,0,0,0,0,0,0,0,0.0,0.0,0.1,0.1,1,5,1,0.00,0.00,0.00,0.00,0.00,0.03,0.07,0.10,0.03,0.10
539,Ruben Vargas,ch SUI,FW,Sevilla,La Liga,26-197,1998,6,5,392,4.4,1,1,2,1,0,0,0,0,1.0,1.0,0.6,1.6,17,9,35,0.23,0.23,0.46,0.23,0.46,0.23,0.13,0.37,0.23,0.37
540,José Luis García Vayá,es ESP,MF,Valencia,La Liga,26-191,1998,21,14,"1,314",14.6,1,2,3,0,1,1,8,1,1.3,0.5,1.7,2.2,7,109,14,0.07,0.14,0.21,0.00,0.14,0.09,0.12,0.20,0.03,0.15
