,Player,Nation,Pos,Squad,Comp,Age,Born,MP,Starts,Min,90s,Gls,Ast,G+A,G-PK,PK,PKatt,CrdY,CrdR,xG,npxG,xAG,npxG+xAG,PrgC,PrgP,PrgR,Gls,Ast,G+A,G-PK,G+A-PK,xG,xAG,xG+xAG,npxG,npxG+xAG
413,Tom Pouilly,fr FRA,DF,Lens,Ligue 1,21-248,2003,2,0,46,0.5,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,2,1,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
414,Adrien Rabiot,fr FRA,MF,Marseille,Ligue 1,29-324,1995,17,15,"1,405",15.6,5,1,6,5,0,0,3,0,3.8,3.8,1.2,5.0,44,90,90,0.32,0.06,0.38,0.32,0.38,0.25,0.08,0.32,0.25,0.32
415,Gonçalo Ramos,pt POR,FW,Paris S-G,Ligue 1,23-246,2001,11,5,419,4.7,4,2,6,4,0,0,0,0,4.7,4.7,1.5,6.3,4,8,25,0.86,0.43,1.29,0.86,1.29,1.02,0.33,1.35,1.02,1.35
416,Lilian Raolisoa,fr FRA,"DF,FW",Angers,Ligue 1,24-250,2000,18,5,553,6.1,0,2,2,0,0,0,0,2,0.3,0.3,1.3,1.6,11,21,23,0.00,0.33,0.33,0.00,0.33,0.05,0.22,0.26,0.05,0.26
417,Rayan Raveloson,mg MAD,"MF,DF",Auxerre,Ligue 1,28-036,1997,13,7,724,8.0,1,0,1,1,0,0,3,0,0.8,0.8,0.2,1.0,5,31,12,0.12,0.00,0.12,0.12,0.12,0.10,0.02,0.12,0.10,0.12
418,Guillaume Restes,fr FRA,GK,Toulouse,Ligue 1,19-347,2005,21,21,"1,823",20.3,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
419,Alexsandro Ribeiro,br BRA,DF,Lille,Ligue 1,25-196,1999,19,19,"1,710",19.0,0,1,1,0,0,0,6,0,1.0,1.0,0.2,1.2,19,138,5,0.00,0.05,0.05,0.00,0.05,0.05,0.01,0.06,0.05,0.06
420,Valentin Rongier,fr FRA,"MF,DF",Marseille,Ligue 1,30-076,1994,15,9,821,9.1,2,0,2,2,0,0,3,0,0.8,0.8,0.4,1.2,15,52,13,0.22,0.00,0.22,0.22,0.22,0.09,0.05,0.14,0.09,0.14
421,Pablo Rosario,nl NED,"MF,DF",Nice,Ligue 1,28-045,1997,18,14,"1,183",13.1,1,1,2,0,1,1,2,1,2.2,1.4,0.3,1.8,10,54,12,0.08,0.08,0.15,0.00,0.08,0.17,0.03,0.19,0.11,0.13
422,Jon Rowe,eng ENG,"FW,MF",Marseille,Ligue 1,21-297,2003,18,3,493,5.5,2,2,4,2,0,0,2,0,2.9,2.9,3.8,6.7,20,21,57,0.37,0.37,0.73,0.37,0.73,0.52,0.70,1.22,0.52,1.22
423,Fabián Ruiz Peña,es ESP,MF,Paris S-G,Ligue 1,28-324,1996,21,14,"1,306",14.5,3,1,4,3,0,0,0,0,3.4,3.4,2.3,5.8,34,140,58,0.21,0.07,0.28,0.21,0.28,0.24,0.16,0.40,0.24,0.40
424,Gerónimo Rulli,ar ARG,GK,Marseille,Ligue 1,32-277,1992,22,22,"1,980",22.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
425,Mathew Ryan,au AUS,GK,Lens,Ligue 1,32-319,1992,2,2,180,2.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
426,Emmanuel Sabbi,us USA,"FW,MF",Le Havre,Ligue 1,27-059,1997,15,7,653,7.3,0,0,0,0,0,0,1,0,1.9,1.9,0.6,2.5,11,15,39,0.00,0.00,0.00,0.00,0.00,0.27,0.08,0.35,0.27,0.35
427,Falaye Sacko,ml MLI,DF,Montpellier,Ligue 1,29-296,1995,10,10,850,9.4,0,1,1,0,0,0,1,0,0.0,0.0,0.1,0.1,15,47,27,0.00,0.11,0.11,0.00,0.11,0.00,0.01,0.01,0.00,0.01
428,Matvei Safonov,ru RUS,GK,Paris S-G,Ligue 1,25-362,1999,6,5,519,5.8,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
429,Modibo Sagnan,ml MLI,DF,Montpellier,Ligue 1,25-313,1999,20,18,"1,600",17.8,2,0,2,2,0,0,9,0,0.7,0.7,0.6,1.3,12,35,2,0.11,0.00,0.11,0.11,0.11,0.04,0.03,0.07,0.04,0.07
430,Osame Sahraoui,ma MAR,"FW,MF",Lille,Ligue 1,23-255,2001,21,9,"1,056",11.7,3,3,6,3,0,0,1,0,2.6,2.6,3.1,5.7,59,74,137,0.26,0.26,0.51,0.26,0.51,0.23,0.26,0.49,0.23,0.49
431,Wesley Saïd,fr FRA,"FW,MF",Lens,Ligue 1,29-308,1995,13,5,416,4.6,1,0,1,1,0,0,2,0,2.0,2.0,0.3,2.3,7,14,26,0.22,0.00,0.22,0.22,0.22,0.43,0.07,0.49,0.43,0.49
432,Théo Sainte-Luce,fr FRA,DF,Montpellier,Ligue 1,26-124,1998,8,3,395,4.4,1,0,1,1,0,0,2,0,0.8,0.8,0.6,1.4,5,10,17,0.23,0.00,0.23,0.23,0.23,0.19,0.13,0.32,0.19,0.32
433,Ibrahim Salah,ma MAR,FW,Brest,Ligue 1,23-175,2001,12,4,358,4.0,1,1,2,1,0,0,0,0,0.6,0.6,0.6,1.1,15,7,40,0.25,0.25,0.50,0.25,0.50,0.15,0.14,0.29,0.15,0.29
434,Amine Salama,fr FRA,FW,Reims,Ligue 1,24-218,2000,17,2,373,4.1,0,0,0,0,0,0,0,0,0.7,0.7,0.3,1.0,12,9,28,0.00,0.00,0.00,0.00,0.00,0.17,0.08,0.25,0.17,0.25
435,Mohammed Salisu,gh GHA,DF,Monaco,Ligue 1,25-310,1999,13,11,"1,020",11.3,1,0,1,1,0,0,2,0,0.8,0.8,0.1,0.8,8,68,3,0.09,0.00,0.09,0.09,0.09,0.07,0.00,0.07,0.07,0.07
436,Yoann Salmier,gf GUF,DF,Le Havre,Ligue 1,32-092,1992,13,9,797,8.9,0,0,0,0,0,0,3,0,0.8,0.8,0.2,1.1,7,24,1,0.00,0.00,0.00,0.00,0.00,0.10,0.02,0.12,0.10,0.12
437,Mama Samba Baldé,gw GNB,FW,Lyon,Ligue 1,29-107,1995,2,0,33,0.4,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,2,0.00,0.00,0.00,0.00,0.00,0.31,0.00,0.31,0.31,0.31
438,Mama Samba Baldé,gw GNB,FW,Brest,Ligue 1,29-107,1995,19,10,914,10.2,2,3,5,2,0,0,2,0,2.4,2.4,1.9,4.3,27,16,85,0.20,0.30,0.49,0.20,0.49,0.24,0.18,0.42,0.24,0.42
439,Brice Samba,fr FRA,GK,Rennes,Ligue 1,30-302,1994,6,6,540,6.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
440,Brice Samba,fr FRA,GK,Lens,Ligue 1,30-302,1994,15,15,"1,350",15.0,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,1,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
441,Arouna Sangante,sn SEN,DF,Le Havre,Ligue 1,22-315,2002,10,10,792,8.8,2,0,2,2,0,0,3,1,0.5,0.5,0.1,0.6,8,33,1,0.23,0.00,0.23,0.23,0.23,0.05,0.01,0.06,0.05,0.06
442,Nhoa Sangui,fr FRA,"DF,MF",Reims,Ligue 1,18-360,2006,19,8,872,9.7,0,1,1,0,0,0,3,0,0.1,0.1,0.3,0.4,9,32,44,0.00,0.10,0.10,0.00,0.10,0.01,0.03,0.04,0.01,0.04
443,Baptiste Santamaria,fr FRA,MF,Nice,Ligue 1,29-349,1995,4,4,357,4.0,0,0,0,0,0,0,0,0,0.5,0.5,0.1,0.6,2,18,2,0.00,0.00,0.00,0.00,0.00,0.13,0.01,0.14,0.13,0.14
444,Baptiste Santamaria,fr FRA,MF,Rennes,Ligue 1,29-349,1995,10,5,482,5.4,0,1,1,0,0,0,1,0,0.1,0.1,0.3,0.4,3,28,9,0.00,0.19,0.19,0.00,0.19,0.02,0.05,0.07,0.02,0.07
445,Andrey Santos,br BRA,MF,Strasbourg,Ligue 1,20-294,2004,21,21,"1,865",20.7,7,1,8,7,0,0,5,0,3.5,3.5,2.4,5.9,22,104,20,0.34,0.05,0.39,0.34,0.39,0.17,0.11,0.28,0.17,0.28
446,Tiago Santos,pt POR,DF,Lille,Ligue 1,22-213,2002,7,4,404,4.5,0,0,0,0,0,0,1,0,0.4,0.4,0.6,1.0,24,17,43,0.00,0.00,0.00,0.00,0.00,0.09,0.13,0.22,0.09,0.22
447,Malang Sarr,fr FRA,DF,Lens,Ligue 1,26-029,1999,10,8,744,8.3,0,0,0,0,0,0,0,0,0.2,0.2,0.1,0.3,3,25,1,0.00,0.00,0.00,0.00,0.00,0.02,0.01,0.03,0.02,0.03
448,Mamadou Sarr,fr FRA,DF,Strasbourg,Ligue 1,19-176,2005,16,16,"1,397",15.5,0,1,1,0,0,0,2,0,0.2,0.2,0.3,0.5,5,38,1,0.00,0.06,0.06,0.00,0.06,0.01,0.02,0.03,0.01,0.03
449,Martin Satriano,uy URU,"FW,DF",Lens,Ligue 1,24-001,2001,4,0,41,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.1,0.5,2,1,11,0.00,0.00,0.00,0.00,0.00,0.71,0.26,0.98,0.71,0.98
450,Téji Savanier,fr FRA,MF,Montpellier,Ligue 1,33-061,1991,20,20,"1,703",18.9,2,5,7,0,2,2,3,1,3.5,2.0,5.7,7.7,20,122,87,0.11,0.26,0.37,0.00,0.26,0.19,0.30,0.49,0.10,0.40
451,Niklas Schmidt,de GER,MF,Toulouse,Ligue 1,26-357,1998,9,2,205,2.3,0,1,1,0,0,0,0,0,0.1,0.1,0.7,0.8,2,23,1,0.00,0.44,0.44,0.00,0.44,0.03,0.31,0.34,0.03,0.34
452,Jérémy Sebas,mq MTQ,"FW,MF",Strasbourg,Ligue 1,21-313,2003,13,1,190,2.1,0,0,0,0,0,0,0,0,0.7,0.7,0.0,0.7,6,3,10,0.00,0.00,0.00,0.00,0.00,0.35,0.01,0.35,0.35,0.35
453,Alidu Seidu,gh GHA,DF,Rennes,Ligue 1,24-262,2000,11,10,803,8.9,0,0,0,0,0,0,4,0,0.1,0.1,0.3,0.4,23,41,17,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.05,0.01,0.05
454,Hiroki Sekine,jp JPN,DF,Reims,Ligue 1,22-194,2002,3,0,49,0.5,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,4,13,0.00,0.00,0.00,0.00,0.00,0.06,0.00,0.06,0.06,0.06
455,Marvin Senaya,tg TOG,DF,Strasbourg,Ligue 1,24-024,2001,10,1,227,2.5,0,0,0,0,0,0,3,0,0.0,0.0,0.1,0.1,1,5,2,0.00,0.00,0.00,0.00,0.00,0.01,0.05,0.06,0.01,0.06
456,Djibril Sidibé,fr FRA,DF,Toulouse,Ligue 1,32-207,1992,16,12,"1,100",12.2,0,2,2,0,0,0,1,0,0.3,0.3,2.0,2.3,5,71,24,0.00,0.16,0.16,0.00,0.16,0.02,0.17,0.19,0.02,0.19
457,Vincent Sierro,ch SUI,MF,Toulouse,Ligue 1,29-136,1995,17,15,"1,349",15.0,1,1,2,0,1,1,3,0,1.2,0.4,2.6,3.0,8,95,16,0.07,0.07,0.13,0.00,0.07,0.08,0.17,0.25,0.03,0.20
458,Caio Henrique Oliveira Silva,br BRA,DF,Monaco,Ligue 1,27-205,1997,15,10,953,10.6,0,3,3,0,0,0,1,0,0.1,0.1,3.2,3.4,33,59,78,0.00,0.28,0.28,0.00,0.28,0.01,0.31,0.32,0.01,0.32
459,Abdallah Sima,sn SEN,FW,Brest,Ligue 1,23-249,2001,17,8,734,8.2,3,2,5,3,0,0,2,0,2.5,2.5,0.5,3.0,24,17,56,0.37,0.25,0.61,0.37,0.61,0.31,0.06,0.37,0.31,0.37
460,Moses Simon,ng NGA,"FW,MF",Nantes,Ligue 1,29-224,1995,20,20,"1,652",18.4,5,7,12,3,2,2,1,0,3.7,2.1,4.6,6.7,104,42,160,0.27,0.38,0.65,0.16,0.54,0.20,0.25,0.45,0.11,0.36
461,Lassine Sinayoko,ml MLI,"FW,MF",Auxerre,Ligue 1,25-075,1999,22,18,"1,554",17.3,2,4,6,1,1,1,4,0,3.7,2.9,3.4,6.3,37,46,134,0.12,0.23,0.35,0.06,0.29,0.21,0.20,0.41,0.17,0.36
462,Wilfried Singo,ci CIV,DF,Monaco,Ligue 1,24-058,2000,16,13,"1,187",13.2,1,2,3,1,0,0,3,0,1.2,1.2,1.2,2.4,21,65,17,0.08,0.15,0.23,0.08,0.23,0.09,0.09,0.18,0.09,0.18
463,Ibrahim Sissoko,ml MLI,FW,Saint-Étienne,Ligue 1,29-086,1995,16,8,808,9.0,3,1,4,2,1,1,1,0,4.3,3.5,0.6,4.1,13,11,34,0.33,0.11,0.45,0.22,0.33,0.48,0.06,0.54,0.39,0.46
464,Niama Sissoko,ml MLI,"FW,MF",Reims,Ligue 1,19-067,2005,4,0,47,0.5,0,0,0,0,0,0,0,0,0.3,0.3,0.0,0.3,1,1,2,0.00,0.00,0.00,0.00,0.00,0.54,0.00,0.54,0.54,0.54
465,Leo Skiri Østigård,no NOR,DF,Rennes,Ligue 1,25-085,1999,16,14,"1,227",13.6,1,0,1,1,0,0,4,0,0.7,0.7,0.2,0.9,3,50,1,0.07,0.00,0.07,0.07,0.07,0.05,0.02,0.07,0.05,0.07
466,Milan Škriniar,sk SVK,DF,Paris S-G,Ligue 1,30-010,1995,5,4,382,4.2,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,3,20,0,0.00,0.00,0.00,0.00,0.00,0.04,0.02,0.06,0.04,0.06
467,Naatan Skyttä,fi FIN,FW,Toulouse,Ligue 1,22-290,2002,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
468,Eduard Sobol,ua UKR,DF,Strasbourg,Ligue 1,29-307,1995,6,0,61,0.7,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0,2,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
469,Florian Sotoca,fr FRA,"FW,MF",Lens,Ligue 1,34-119,1990,20,15,"1,207",13.4,0,1,1,0,0,0,2,0,3.4,3.4,1.1,4.5,31,70,117,0.00,0.07,0.07,0.00,0.07,0.25,0.08,0.34,0.25,0.34
470,Issa Soumaré,sn SEN,"MF,FW",Le Havre,Ligue 1,24-134,2000,17,10,941,10.5,1,1,2,1,0,0,0,0,2.0,2.0,1.2,3.2,25,20,77,0.10,0.10,0.19,0.10,0.19,0.19,0.12,0.31,0.19,0.31
471,Saidou Sow,gn GUI,DF,Strasbourg,Ligue 1,22-232,2002,12,11,"1,018",11.3,0,1,1,0,0,0,2,0,0.3,0.3,0.2,0.5,0,16,2,0.00,0.09,0.09,0.00,0.09,0.03,0.01,0.04,0.03,0.04
472,Saidou Sow,gn GUI,DF,Nantes,Ligue 1,22-232,2002,4,4,360,4.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,2,11,0,0.00,0.00,0.00,0.00,0.00,0.01,0.00,0.01,0.01,0.01
473,Lucas Stassin,be BEL,FW,Saint-Étienne,Ligue 1,20-085,2004,19,14,"1,104",12.3,4,4,8,4,0,0,3,0,3.7,3.7,2.5,6.1,17,16,87,0.33,0.33,0.65,0.33,0.65,0.30,0.20,0.50,0.30,0.50
474,Enzo Sternal,fr FRA,"FW,MF",Marseille,Ligue 1,17-269,2007,2,0,24,0.3,0,0,0,0,0,0,1,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.09,0.09,0.00,0.09
475,Gabriel Suazo,cl CHI,DF,Toulouse,Ligue 1,27-196,1997,20,14,"1,363",15.1,0,4,4,0,0,0,0,0,0.2,0.2,2.6,2.8,28,68,64,0.00,0.26,0.26,0.00,0.26,0.01,0.17,0.18,0.01,0.18
476,Abakar Sylla,ci CIV,DF,Strasbourg,Ligue 1,22-058,2002,14,8,727,8.1,1,0,1,1,0,0,2,0,0.4,0.4,0.0,0.4,0,14,2,0.12,0.00,0.12,0.12,0.12,0.05,0.00,0.05,0.05,0.05
477,Issiaga Sylla,gn GUI,DF,Montpellier,Ligue 1,31-051,1994,15,13,912,10.1,1,0,1,1,0,0,2,0,1.7,1.7,0.3,2.0,26,41,34,0.10,0.00,0.10,0.10,0.10,0.17,0.03,0.20,0.17,0.20
478,Musa Al-Taamari,jo JOR,"FW,MF",Montpellier,Ligue 1,27-256,1997,15,12,"1,116",12.4,2,1,3,2,0,0,3,0,2.6,2.6,1.5,4.1,55,30,76,0.16,0.08,0.24,0.16,0.24,0.21,0.12,0.33,0.21,0.33
479,Musa Al-Taamari,jo JOR,"MF,FW",Rennes,Ligue 1,27-256,1997,2,2,162,1.8,0,0,0,0,0,0,0,0,0.5,0.5,0.3,0.8,6,1,8,0.00,0.00,0.00,0.00,0.00,0.27,0.19,0.46,0.27,0.46
480,Nicolás Tagliafico,ar ARG,DF,Lyon,Ligue 1,32-174,1992,14,14,"1,175",13.1,3,1,4,3,0,0,6,0,2.2,2.2,0.4,2.7,18,66,38,0.23,0.08,0.31,0.23,0.31,0.17,0.03,0.20,0.17,0.20
481,Florian Tardieu,fr FRA,MF,Saint-Étienne,Ligue 1,32-305,1992,12,3,358,4.0,0,1,1,0,0,0,0,0,0.1,0.1,0.3,0.4,5,35,9,0.00,0.25,0.25,0.00,0.25,0.02,0.08,0.09,0.02,0.09
482,Oussama Targhalline,ma MAR,MF,Le Havre,Ligue 1,22-277,2002,14,12,990,11.0,0,0,0,0,0,0,0,0,0.1,0.1,0.7,0.9,25,66,34,0.00,0.00,0.00,0.00,0.00,0.01,0.06,0.08,0.01,0.08
483,Enzo Tchato,cm CMR,DF,Montpellier,Ligue 1,22-090,2002,22,16,"1,584",17.6,0,0,0,0,0,0,3,0,0.1,0.1,0.6,0.6,37,55,74,0.00,0.00,0.00,0.00,0.00,0.00,0.03,0.04,0.00,0.04
484,Tanner Tessmann,us USA,MF,Lyon,Ligue 1,23-150,2001,13,5,484,5.4,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.3,5,28,16,0.00,0.00,0.00,0.00,0.00,0.04,0.01,0.06,0.04,0.06
485,Teddy Teuma,mt MLT,MF,Reims,Ligue 1,31-144,1993,14,6,555,6.2,1,0,1,0,1,1,1,0,1.4,0.6,1.0,1.6,6,32,29,0.16,0.00,0.16,0.00,0.00,0.22,0.17,0.39,0.10,0.26
486,Jordan Teze,nl NED,DF,Monaco,Ligue 1,25-144,1999,12,5,377,4.2,1,0,1,1,0,0,2,1,1.2,1.2,1.0,2.2,6,19,34,0.24,0.00,0.24,0.24,0.24,0.28,0.23,0.52,0.28,0.52
487,Sorba Thomas,wls WAL,"FW,MF",Nantes,Ligue 1,25-183,1999,16,9,839,9.3,1,2,3,1,0,0,1,0,1.3,1.3,2.4,3.6,32,28,68,0.11,0.21,0.32,0.11,0.32,0.14,0.26,0.39,0.14,0.39
488,Adrien Thomasson,fr FRA,MF,Lens,Ligue 1,31-073,1993,22,22,"1,768",19.6,2,3,5,2,0,0,4,0,3.4,3.4,4.5,7.9,16,97,85,0.10,0.15,0.25,0.10,0.25,0.17,0.23,0.40,0.17,0.40
489,Corentin Tolisso,fr FRA,MF,Lyon,Ligue 1,30-202,1994,21,17,"1,507",16.7,4,2,6,4,0,0,2,0,3.6,3.6,4.3,7.9,13,106,92,0.24,0.12,0.36,0.24,0.36,0.21,0.26,0.47,0.21,0.47
490,Abdoulaye Touré,gn GUI,MF,Le Havre,Ligue 1,30-355,1994,16,15,"1,334",14.8,3,1,4,0,3,3,3,0,3.8,1.4,0.1,1.5,6,60,17,0.20,0.07,0.27,0.00,0.07,0.25,0.01,0.26,0.10,0.10
491,Birama Touré,ml MLI,"MF,DF",Montpellier,Ligue 1,32-260,1992,8,2,300,3.3,0,0,0,0,0,0,2,0,0.0,0.0,0.1,0.1,0,9,2,0.00,0.00,0.00,0.00,0.00,0.01,0.03,0.04,0.01,0.04
492,Ousmane Toure,fr FRA,DF,Lille,Ligue 1,20-003,2005,1,0,6,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,2,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
493,Adrien Truffert,fr FRA,"DF,MF",Rennes,Ligue 1,23-093,2001,21,19,"1,672",18.6,1,0,1,1,0,0,3,0,2.0,2.0,1.0,3.0,42,76,115,0.05,0.00,0.05,0.05,0.05,0.11,0.05,0.16,0.11,0.16
494,Vanderson,br BRA,DF,Monaco,Ligue 1,23-245,2001,18,16,"1,353",15.0,1,2,3,1,0,0,6,1,1.7,1.7,1.4,3.0,36,58,84,0.07,0.13,0.20,0.07,0.20,0.11,0.09,0.20,0.11,0.20
495,Robinio Vaz,fr FRA,FW,Marseille,Ligue 1,18-004,2007,2,0,75,0.8,0,0,0,0,0,0,1,0,0.5,0.5,0.0,0.5,3,0,6,0.00,0.00,0.00,0.00,0.00,0.61,0.00,0.61,0.61,0.61
496,Jordan Veretout,fr FRA,MF,Lyon,Ligue 1,31-357,1993,18,15,"1,224",13.6,2,0,2,2,0,0,3,0,1.2,1.2,0.5,1.7,25,80,46,0.15,0.00,0.15,0.15,0.15,0.09,0.04,0.12,0.09,0.12
497,Ben Viadere,fr FRA,MF,Auxerre,Ligue 1,19-172,2005,1,0,5,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,0,1,0.00,0.00,0.00,0.00,0.00,0.00,0.85,0.85,0.00,0.85
498,Vitinha,pt POR,MF,Paris S-G,Ligue 1,25-008,2000,19,14,"1,383",15.4,4,0,4,2,2,2,1,0,2.6,1.1,1.5,2.5,33,146,33,0.26,0.00,0.26,0.13,0.13,0.17,0.10,0.27,0.07,0.17
499,Ibrahima Wadji,sn SEN,"MF,FW",Saint-Étienne,Ligue 1,29-292,1995,4,0,104,1.2,0,0,0,0,0,0,0,0,0.2,0.2,0.0,0.2,3,0,7,0.00,0.00,0.00,0.00,0.00,0.18,0.01,0.19,0.18,0.19
500,Elye Wahi,fr FRA,FW,Marseille,Ligue 1,22-050,2003,13,7,574,6.4,3,1,4,2,1,1,1,0,6.0,5.2,0.4,5.6,7,7,41,0.47,0.16,0.63,0.31,0.47,0.94,0.07,1.00,0.81,0.88
501,Caleb Wiley,us USA,"DF,MF",Strasbourg,Ligue 1,20-061,2004,6,3,266,3.0,0,1,1,0,0,0,1,0,0.0,0.0,0.7,0.7,3,7,9,0.00,0.34,0.34,0.00,0.34,0.01,0.23,0.24,0.01,0.24
502,Christopher Wooh,cm CMR,DF,Rennes,Ligue 1,23-156,2001,18,16,"1,398",15.5,0,0,0,0,0,0,5,1,1.3,1.3,0.0,1.3,13,54,2,0.00,0.00,0.00,0.00,0.00,0.08,0.00,0.09,0.08,0.09
503,Etienne Youte Kinkoue,fr FRA,DF,Le Havre,Ligue 1,23-038,2002,17,17,"1,487",16.5,0,0,0,0,0,0,4,1,1.0,1.0,0.1,1.1,5,39,4,0.00,0.00,0.00,0.00,0.00,0.06,0.01,0.07,0.06,0.07
504,Eloge Zabi,ci CIV,"DF,MF",Reims,Ligue 1,18-150,2006,2,0,18,0.2,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,1,2,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
505,Yoram Zague,fr FRA,DF,Paris S-G,Ligue 1,18-282,2006,3,2,160,1.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,4,8,13,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.04,0.03,0.04
506,Wilfried Zaha,ci CIV,FW,Lyon,Ligue 1,32-103,1992,4,1,73,0.8,0,0,0,0,0,0,0,0,0.1,0.1,0.0,0.1,1,1,9,0.00,0.00,0.00,0.00,0.00,0.07,0.00,0.07,0.07,0.07
507,Warren Zaïre-Emery,fr FRA,"MF,DF",Paris S-G,Ligue 1,18-350,2006,18,15,"1,330",14.8,1,1,2,1,0,0,2,0,0.9,0.9,0.8,1.6,30,77,57,0.07,0.07,0.14,0.07,0.14,0.06,0.05,0.11,0.06,0.11
508,Miha Zajc,si SVN,MF,Toulouse,Ligue 1,30-235,1994,12,1,190,2.1,0,0,0,0,0,0,2,0,0.1,0.1,0.1,0.2,5,17,4,0.00,0.00,0.00,0.00,0.00,0.06,0.03,0.08,0.06,0.08
509,Denis Zakaria,ch SUI,MF,Monaco,Ligue 1,28-093,1996,15,14,"1,252",13.9,3,2,5,3,0,0,4,0,3.0,3.0,0.5,3.5,12,57,18,0.22,0.14,0.36,0.22,0.36,0.21,0.04,0.25,0.21,0.25
510,Anass Zaroury,ma MAR,"FW,MF",Lens,Ligue 1,24-106,2000,17,10,793,8.8,0,1,1,0,0,0,2,1,1.0,1.0,1.8,2.8,26,33,66,0.00,0.11,0.11,0.00,0.11,0.12,0.20,0.32,0.12,0.32
511,Nathan Zeze,fr FRA,DF,Nantes,Ligue 1,19-248,2005,12,12,"1,043",11.6,0,0,0,0,0,0,3,0,0.2,0.2,0.0,0.2,2,30,0,0.00,0.00,0.00,0.00,0.00,0.02,0.00,0.02,0.02,0.02
512,Edon Zhegrova,xk KVX,"FW,MF",Lille,Ligue 1,25-327,1999,12,12,978,10.9,4,1,5,4,0,0,1,0,2.3,2.3,2.2,4.5,37,54,81,0.37,0.09,0.46,0.37,0.46,0.21,0.21,0.41,0.21,0.41
513,Luc Zogbé,ci CIV,DF,Brest,Ligue 1,19-334,2005,12,7,593,6.6,0,0,0,0,0,0,1,0,0.2,0.2,0.1,0.4,4,19,19,0.00,0.00,0.00,0.00,0.00,0.03,0.02,0.05,0.03,0.05
514,Aristide Zossou,ci CIV,MF,Auxerre,Ligue 1,19-252,2005,3,0,16,0.2,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,1,2,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
515,Yanis Zouaoui,dz ALG,"DF,FW",Le Havre,Ligue 1,30-226,1994,12,9,835,9.3,0,2,2,0,0,0,1,0,0.1,0.1,1.9,2.0,27,23,22,0.00,0.22,0.22,0.00,0.22,0.01,0.21,0.21,0.01,0.21
516,Edhy Zuliani,it ITA,DF,Toulouse,Ligue 1,20-194,2004,1,0,9,0.1,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0,0,0,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
